Site,Reg,Clicks,Score1,VSr1,ISr1,VRr1,IRr1,FB1,Facebook1,OAuth1,login1,signin1,connect1,account1,forum1,Score2,VSr2,ISr2,VRr2,IRr2,FB2,Facebook2,OAuth2,login2,signin2,connect2,account2,forum2
http://www.pinterest.com,FALSE,1,11,0,0,0,0,0,1,0,1,0,1,0,0,,,,,,,,,,,,,
http://www.yahoo.com,FALSE,1,20,-1,0,-1,0,4,2,0,5,1,0,0,0,,,,,,,,,,,,,
http://www.bing.com,FALSE,2,5,0,0,0,0,0,0,0,0,1,0,0,0,61,0,0,0,0,2,3,0,0,2,1,0,0
http://www.huffingtonpost.com,TRUE,2,8,0,0,0,0,0,0,0,3,0,1,0,0,30,0,0,0,0,0,2,0,1,0,1,0,0
http://www.answers.com,FALSE,1,19,-1,0,-1,0,2,1,0,7,1,0,0,0,,,,,,,,,,,,,
http://www.ehow.com,noFB,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ask.com,FALSE,2,6,0,0,0,0,0,0,0,0,2,0,0,0,40,0,0,0,0,1,2,0,0,2,0,0,0
http://www.comcast.net,TRUE,2,8,-1,1,-1,1,0,0,0,2,2,0,0,0,41,0,0,0,0,2,1,0,1,1,1,0,0
http://www.wikia.com,FALSE,2,8,0,1,0,1,0,0,0,4,0,0,0,0,51,0,0,0,0,0,4,0,2,0,1,0,0
http://www.whitepages.com,FALSE,2,7,-1,0,-1,2,0,0,0,3,0,0,0,0,30,0,0,0,0,2,0,0,0,0,2,0,0
http://www.nytimes.com,FALSE,1,10,-1,0,-1,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.buzzfeed.com,FALSE,2,9,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,3,0,0,1,1,0,0,0
http://www.yellowpages.com,FALSE,2,7,0,0,0,0,0,0,0,1,2,0,1,0,29,0,0,0,0,0,2,0,1,0,0,0,0
http://www.vimeo.com,TRUE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,19,0,0,0,0,0,1,0,1,0,0,0,0
http://www.imdb.com,FALSE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,51,0,0,0,0,0,4,3,0,0,0,0,0
http://www.nydailynews.com,TRUE,2,8,0,0,0,0,0,0,0,3,1,0,0,0,39,0,0,0,0,0,3,0,1,0,0,0,0
http://www.imgur.com,TRUE,2,11,-1,0,-1,0,0,2,0,0,1,0,0,0,19,0,1,0,1,0,1,0,0,1,0,0,0
http://www.reference.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mapquest.com,FALSE,2,7,0,0,0,0,0,0,0,1,2,0,0,0,40,-1,0,-1,0,0,3,0,1,1,0,0,0
http://www.ancestry.com,TRUE,2,15,0,0,0,0,1,1,0,2,3,0,0,0,39,-1,1,-1,1,3,0,0,0,1,0,0,0
http://www.photobucket.com,FALSE,1,13,0,1,0,1,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.msnbc.com,FALSE,1,12,-1,0,-1,0,1,1,0,0,0,2,0,0,,,,,,,,,,,,,
http://www.cnet.com,TRUE,1,12,-1,0,-1,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.hulu.com,TRUE,2,7,-1,-1,-1,0,0,0,0,0,0,0,3,0,41,0,0,0,0,1,2,0,3,0,0,0,0
http://www.mlb.com,FALSE,1,14,0,0,0,0,2,1,0,3,0,0,0,0,,,,,,,,,,,,,
http://www.goodreads.com,TRUE,1,14,0,0,0,0,0,3,0,0,1,2,2,0,,,,,,,,,,,,,
http://www.fandango.com,FALSE,2,8,0,0,0,0,0,0,0,1,3,0,0,0,51,0,0,0,0,3,1,0,1,1,1,0,0
http://www.wunderground.com,TRUE,2,7,0,0,0,0,0,0,0,2,1,0,0,0,41,0,0,0,0,0,3,0,2,1,0,0,0
http://www.tripadvisor.com,FALSE,1,12,0,0,0,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.thepostgame.com,noFB,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.netflix.com,TRUE,2,6,-1,-1,-1,0,0,0,0,0,0,0,2,0,31,0,0,0,0,2,0,0,1,0,2,0,0
http://www.zillow.com,TRUE,2,9,0,0,0,0,0,0,0,3,2,0,0,0,49,0,0,0,0,4,0,0,0,0,1,0,0
http://www.break.com,FALSE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,30,1,1,1,1,1,1,0,2,0,0,0,0
http://www.4shared.com,TRUE,1,11,0,1,0,1,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
http://www.edmunds.com,FALSE,2,6,-1,0,-1,1,0,0,0,2,0,0,0,0,52,0,0,0,0,1,3,0,2,1,1,0,0
http://www.sbnation.com,TRUE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.squidoo.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,52,0,0,0,0,1,3,1,3,0,0,0,0
http://www.today.com,FALSE,1,12,-1,0,-1,0,1,1,0,0,0,2,0,0,,,,,,,,,,,,,
http://www.stackexchange.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,40,0,0,0,0,0,3,0,1,1,0,0,0
http://www.expedia.com,TRUE,2,9,-1,0,-1,0,0,0,0,0,5,0,2,0,19,0,0,0,0,0,1,0,1,0,0,0,0
http://www.collegehumor.com,TRUE,1,14,-1,0,-1,0,2,1,0,0,0,3,0,0,,,,,,,,,,,,,
http://www.gawker.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,-1,0,-1,0,0,2,1,1,0,0,0,0
http://www.livestrong.com,noFB,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.newsvine.com,FALSE,1,12,-1,0,-1,0,1,1,0,0,0,2,0,0,,,,,,,,,,,,,
http://www.skype.com,TRUE,2,7,0,0,0,0,0,0,0,2,1,0,1,0,42,0,0,0,0,0,3,1,3,0,0,1,0
http://www.rottentomatoes.com,FALSE,1,12,0,0,0,0,3,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.careerbuilder.com,FALSE,2,8,0,0,0,0,0,0,0,1,3,0,0,0,52,0,0,0,0,1,3,1,3,0,0,0,0
http://www.thesaurus.com,noFB,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wsj.com,TRUE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,20,0,0,0,0,0,1,0,2,0,0,0,0
http://www.wikihow.com,FALSE,2,10,0,2,0,2,1,0,0,0,0,1,0,0,19,0,3,0,3,1,0,0,1,0,0,0,0
http://www.shopping.com,TRUE,2,6,0,0,0,0,0,0,0,0,2,0,0,0,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
http://www.reuters.com,TRUE,2,8,0,0,0,0,0,0,0,3,1,0,0,0,40,0,0,0,0,0,3,0,2,0,0,0,0
http://www.tvguide.com,FALSE,1,12,0,0,0,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.myspace.com,TRUE,2,8,0,1,0,2,0,0,0,0,4,0,0,0,20,0,3,0,3,0,2,0,0,0,0,0,0
http://www.lifehacker.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,-1,1,-1,1,0,2,1,1,0,0,0,0
http://www.stackoverflow.com,TRUE,2,8,-1,0,-1,0,0,0,2,0,2,0,0,0,20,-1,0,-1,0,0,1,0,2,0,0,0,0
http://www.rapgenius.com,TRUE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,40,0,0,0,0,0,3,0,0,1,1,0,0
http://www.zimbio.com,FALSE,2,9,0,0,0,0,0,0,0,5,0,0,0,0,30,0,1,0,1,1,1,0,2,0,0,0,0
http://www.cbssports.com,TRUE,2,8,0,0,0,0,0,0,0,2,2,0,0,0,29,0,0,0,0,0,2,0,0,1,0,0,0
http://www.indeed.com,FALSE,2,6,0,0,1,1,0,0,0,1,1,0,1,0,30,0,0,0,0,3,0,0,0,0,0,0,0
http://www.typepad.com,TRUE,2,6,-1,0,-1,0,0,0,0,1,1,0,0,0,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
http://www.instructables.com,FALSE,1,12,-1,0,-1,0,0,2,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.tomshardware.com,FALSE,1,13,0,0,0,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.trulia.com,FALSE,2,9,0,0,0,0,0,0,0,2,3,0,0,0,62,0,1,0,1,2,3,0,3,0,1,0,0
http://www.eventful.com,FALSE,1,17,-1,0,-1,0,2,3,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.scribd.com,FALSE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.moviefone.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nationalgeographic.com,FALSE,2,7,0,0,0,0,0,0,0,1,2,0,0,0,40,0,0,0,0,1,2,0,1,1,0,0,0
http://www.gizmodo.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,-1,0,-1,0,0,2,1,1,0,0,0,0
http://www.autotrader.com,FALSE,1,11,0,0,0,0,0,2,0,0,1,0,0,0,,,,,,,,,,,,,
http://www.dailymail.co.uk,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,61,0,0,0,0,0,5,0,3,0,0,0,0
http://www.glassdoor.com,FALSE,1,14,-1,0,-1,0,2,0,0,3,1,0,0,0,,,,,,,,,,,,,
http://www.viewster.com,FALSE,1,15,0,0,0,0,2,1,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.wix.com,FALSE,1,11,-1,0,-1,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,,
http://www.investopedia.com,FALSE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,29,0,0,0,0,0,2,0,0,0,1,0,0
http://www.alibaba.com,TRUE,2,6,0,1,0,2,0,0,0,1,1,0,0,0,61,0,0,0,0,0,5,1,2,0,0,0,0
http://www.metacafe.com,TRUE,2,9,0,0,0,0,0,0,0,2,3,0,1,0,19,1,1,1,1,1,0,0,0,0,1,0,0
http://www.angieslist.com,TRUE,1,12,-1,0,-1,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.123greetings.com,TRUE,1,10,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.androidcentral.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.etsy.com,TRUE,2,7,0,5,0,6,0,0,0,0,3,0,0,0,29,0,1,0,1,1,1,0,0,1,0,0,0
http://www.wayfair.com,noFB,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.zap2it.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.liveleak.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wattpad.com,FALSE,1,14,0,0,0,0,2,1,0,1,2,0,0,0,,,,,,,,,,,,,
http://www.nj.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.retailmenot.com,FALSE,2,9,0,2,0,2,0,0,0,5,0,0,0,0,73,0,0,0,0,0,6,1,4,0,0,0,0
http://www.barackobama.com,FALSE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,40,0,0,0,0,0,3,0,2,0,0,0,0
http://www.townhall.com,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,30,0,0,0,0,0,2,0,0,0,2,0,0
http://www.kickstarter.com,FALSE,1,14,-1,0,-1,0,1,2,0,1,0,2,0,0,,,,,,,,,,,,,
http://www.thechive.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.everydayhealth.com,FALSE,1,13,-1,0,-1,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.travelzoo.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.softonic.com,FALSE,2,10,-1,0,-1,0,0,0,0,6,0,0,0,0,49,-1,1,-1,1,1,3,0,0,0,1,0,0
http://www.spokeo.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.timeanddate.com,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,50,0,0,0,0,1,3,0,2,0,0,0,0
http://www.usatoday.com,FALSE,1,15,-1,0,-1,0,0,3,0,3,1,0,1,0,,,,,,,,,,,,,
http://www.salon.com,TRUE,2,7,0,0,0,0,0,0,0,1,2,0,0,0,51,0,0,0,0,0,4,0,1,2,0,0,0
http://www.quizlet.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.microsofttranslator.com,FALSE,2,5,0,0,0,0,0,0,0,0,1,0,0,0,41,0,0,0,0,0,3,0,0,2,1,0,0
http://www.cbs.com,FALSE,2,7,0,1,0,1,0,0,0,3,0,0,1,0,49,0,0,0,0,2,2,0,1,0,0,1,0
http://www.urbanspoon.com,FALSE,2,6,0,0,0,0,0,0,0,0,2,0,0,0,41,0,0,0,0,2,1,0,1,1,1,0,0
http://www.aarp.org,TRUE,2,6,0,1,0,1,0,0,0,2,0,0,0,0,40,0,0,0,0,0,3,0,2,0,0,0,0
http://www.rr.com,FALSE,1,13,-1,0,-1,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.cheezburger.com,TRUE,1,12,-1,0,-1,0,1,2,0,0,1,0,0,0,,,,,,,,,,,,,
http://www.realsimple.com,TRUE,2,8,0,0,0,0,0,0,0,2,2,0,0,0,40,0,0,0,0,0,3,0,2,0,0,0,0
http://www.docstoc.com,FALSE,1,11,-1,0,-1,0,0,2,0,0,1,0,0,0,,,,,,,,,,,,,
http://www.charter.net,FALSE,1,11,-1,0,-1,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.io9.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,-1,0,-1,0,0,2,1,1,0,0,0,0
http://www.jezebel.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,-1,0,-1,0,0,2,1,1,0,0,0,0
http://www.slideshare.net,FALSE,2,11,-1,2,-1,2,1,0,0,2,0,0,0,0,20,0,4,0,4,0,2,0,0,0,0,0,0
http://www.caringbridge.org,TRUE,2,7,0,0,0,0,0,0,0,2,1,0,0,0,31,0,0,0,0,0,2,1,2,0,0,0,0
http://www.videobash.com,FALSE,1,14,0,0,0,0,1,2,0,3,0,0,0,0,,,,,,,,,,,,,
http://www.causes.com,FALSE,2,13,0,0,0,0,0,2,0,3,0,0,0,0,51,0,0,0,0,1,3,0,3,0,0,0,0
http://www.deadspin.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,-1,0,-1,0,0,2,1,1,0,0,0,0
http://www.kotaku.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,-1,0,-1,0,0,2,1,1,0,0,0,0
http://www.twitch.tv,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,19,2,4,2,4,0,1,0,0,0,1,0,0
http://www.foxbusiness.com,FALSE,1,15,-1,0,-1,0,0,3,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.npr.org,FALSE,2,7,0,0,0,0,0,0,0,2,1,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0
http://www.pogo.com,TRUE,2,9,0,0,0,0,0,0,0,0,5,0,0,0,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
http://www.starpulse.com,FALSE,2,5,1,1,1,1,0,0,0,1,0,0,0,0,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
http://www.chicagotribune.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.oprah.com,FALSE,2,7,0,1,0,1,0,0,0,0,3,0,0,0,19,1,1,2,2,0,1,0,1,0,0,0,0
http://www.officedepot.com,TRUE,1,12,-1,0,-1,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.lyricsmode.com,FALSE,2,10,-1,0,-1,0,1,0,0,1,0,0,0,0,31,0,0,0,0,1,1,1,2,0,0,0,0
http://www.christianpost.com,FALSE,2,6,-1,0,-1,0,0,0,0,2,0,0,0,0,43,0,0,0,0,1,2,1,2,0,2,0,0
http://www.theverge.com,TRUE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.tagged.com,FALSE,1,13,0,0,0,0,0,3,0,1,0,1,0,0,,,,,,,,,,,,,
http://www.myrecipes.com,TRUE,2,7,1,1,1,1,0,0,0,1,2,0,0,0,40,0,0,0,0,0,3,0,1,1,0,0,0
http://www.stylebistro.com,FALSE,2,9,0,0,0,0,0,0,0,5,0,0,0,0,30,0,1,0,1,1,1,0,2,0,0,0,0
http://www.cafepress.com,TRUE,2,6,-1,0,-1,2,0,0,0,1,1,0,0,0,62,-1,0,-1,0,2,3,0,4,0,0,0,0
http://www.zulily.com,FALSE,1,11,-1,0,-1,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.apartmenttherapy.com,TRUE,2,6,0,0,0,0,0,0,0,1,1,0,2,0,30,-1,0,-1,0,0,2,0,0,2,0,0,0
http://www.thekitchn.com,TRUE,2,5,0,0,0,0,0,0,0,1,0,0,2,0,30,-1,0,-1,0,0,2,0,0,2,0,0,0
http://www.dictionary.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.funnyordie.com,FALSE,1,12,-1,0,-1,0,0,2,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.bright.com,TRUE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,30,0,0,0,0,0,2,0,0,1,1,0,0
http://www.doctoroz.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,2,0,2,0,0,0,0
http://www.indiatimes.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hotels.com,FALSE,2,6,-1,0,-1,1,0,0,0,0,2,0,0,0,40,0,0,0,0,0,3,0,1,1,0,0,0
http://www.meetme.com,FALSE,1,20,0,0,0,0,1,5,0,1,0,5,0,0,,,,,,,,,,,,,
http://www.meetup.com,FALSE,1,16,-1,0,-1,0,2,0,0,5,0,1,0,0,,,,,,,,,,,,,
http://www.citysearch.com,FALSE,2,11,0,0,0,0,0,0,0,4,3,0,0,0,75,0,0,0,0,3,3,1,0,6,0,0,0
http://www.ranker.com,FALSE,2,7,0,0,0,0,0,0,0,2,1,0,0,0,39,0,1,0,1,0,3,0,1,0,0,0,0
http://www.boston.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.tv.com,FALSE,1,14,0,0,0,0,2,1,0,1,0,2,0,0,,,,,,,,,,,,,
http://www.mlive.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.biography.com,FALSE,1,14,0,0,0,0,1,2,0,0,2,1,0,0,,,,,,,,,,,,,
http://www.ovguide.com,FALSE,1,12,0,0,0,0,2,0,0,1,0,1,0,0,,,,,,,,,,,,,
http://www.zynga.com,TRUE,1,11,-1,0,-1,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.comedycentral.com,FALSE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.hgtv.com,TRUE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,19,3,3,1,1,1,0,0,1,0,0,1,0
http://www.popsugar.com,FALSE,2,5,0,0,0,0,0,0,0,1,0,0,1,0,29,0,0,0,0,1,1,0,1,0,0,0,0
http://www.redorbit.com,FALSE,1,13,0,0,0,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.doodle.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.imageshack.us,FALSE,1,11,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.tunein.com,TRUE,2,7,0,0,0,0,0,0,0,2,1,0,1,0,29,0,0,0,0,1,1,0,1,0,0,0,0
http://www.sidereel.com,FALSE,1,13,0,0,0,0,0,3,0,0,0,2,0,0,,,,,,,,,,,,,
http://www.al.com,FALSE,2,13,-1,0,-1,0,2,1,0,0,2,0,0,0,49,0,0,0,0,0,4,0,1,0,0,0,0
http://www.mycokerewards.com,TRUE,1,11,0,1,0,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.doityourself.com,TRUE,1,13,0,0,0,0,3,0,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.nfl.com,FALSE,2,7,0,0,0,1,0,0,0,1,2,0,0,0,39,0,1,0,1,0,3,0,0,1,0,0,0
http://www.policymic.com,FALSE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,41,0,0,0,0,0,3,0,1,0,2,0,0
http://www.mashable.com,FALSE,2,5,0,2,0,2,0,0,0,1,0,0,0,0,39,0,0,0,0,0,3,0,1,0,0,0,0
http://www.eatingwell.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hitfix.com,TRUE,1,14,-1,0,-1,0,3,2,1,0,0,0,0,0,,,,,,,,,,,,,
http://www.smarter.com,FALSE,1,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
http://www.nascar.com,TRUE,2,6,1,2,1,2,0,0,0,2,0,0,0,0,50,0,0,0,0,0,4,0,0,0,2,0,0
http://www.superuser.com,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,40,0,0,0,0,0,3,0,1,1,0,0,0
http://www.123rf.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,20,0,1,0,1,1,1,0,0,0,0,0,0
http://www.stltoday.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nhl.com,TRUE,1,14,0,0,0,0,1,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.hsn.com,FALSE,2,9,0,0,0,0,0,0,0,0,5,0,2,0,20,0,2,0,2,0,2,0,0,0,0,0,0
http://www.ivillage.com,TRUE,2,5,-1,2,-1,0,0,0,0,0,1,0,3,0,40,0,1,0,1,0,3,0,2,0,0,0,0
http://www.kayak.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.salsalabs.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebaumsworld.com,TRUE,2,5,0,0,0,1,0,0,0,1,0,0,0,0,30,0,0,0,0,0,2,0,1,0,1,0,0
http://www.businessinsider.com,FALSE,1,13,-1,0,-1,0,1,2,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.cleveland.com,FALSE,2,13,-1,0,-1,0,2,1,0,0,2,0,0,0,49,0,0,0,0,0,4,0,1,0,0,0,0
http://www.iplay.com,TRUE,2,8,0,0,0,0,0,0,0,0,4,0,0,0,60,0,0,0,0,1,4,0,1,0,1,0,0
http://www.bradsdeals.com,FALSE,2,7,0,1,0,1,0,0,0,3,0,0,0,0,10,1,40,1,40,1,0,0,0,0,0,0,0
http://www.celebuzz.com,FALSE,1,12,-1,0,-1,0,2,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.vrbo.com,TRUE,2,7,1,1,1,1,0,0,0,3,0,0,0,0,29,0,0,0,0,1,1,0,0,1,0,0,0
http://www.findthebest.com,FALSE,1,10,-1,0,-1,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.ioffer.com,TRUE,2,7,0,0,0,0,0,0,0,1,2,0,0,0,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
http://www.answerbag.com,FALSE,1,13,0,1,0,1,1,2,0,2,0,0,1,0,,,,,,,,,,,,,
http://www.ftd.com,FALSE,2,21,-1,0,-1,0,6,0,0,0,7,0,0,0,39,0,0,0,0,3,0,0,0,1,0,0,0
http://www.imvu.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0
http://www.jalopnik.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,-1,1,-1,1,0,2,1,1,0,0,0,0
http://www.soft32.com,FALSE,1,17,0,0,0,0,0,5,0,0,1,3,1,0,,,,,,,,,,,,,
http://www.buzznet.com,TRUE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,31,0,0,0,0,2,0,0,3,0,0,0,0
http://www.tributes.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,1,0,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
